core0_status,core1_status,core2_status,core3_status,core_freq,gpu_status,gpu_freq,emc_status,emc_freq,inference_time_tx2_inceptionv3_200x200,inference_time_tx2_inceptionv3_400x400,inference_time_tx2_inceptionv3_600x600,inference_time_tx2_inceptionv3_800x800,inference_time_tx2_xception_200x200,inference_time_tx2_xception_400x400,inference_time_tx2_xception_600x600,inference_time_tx2_xception_800x800
1,0,0,0,1113600,1,1300500000,1,1062400000,0.225589222378201,0.24062548743354,0.396523714065552,0.638514121373495,0.181074645784166,0.260576195187039,0.538474798202515,0.938906934526232
1,0,0,0,1113600,1,1300500000,1,1331200000,0.214755137761434,0.228842682308621,0.317007541656494,0.576082282596164,0.164963987138536,0.230662610795763,0.476561334398058,0.82663533422682
1,0,0,0,1113600,1,1300500000,1,1600000000,0.207686079872979,0.216423908869425,0.31098911497328,0.525318622589111,0.175967693328857,0.209879769219293,0.452916807598538,0.791404538684421
1,0,0,0,1113600,1,1300500000,1,1866000000,0.196737554338243,0.209609985351563,0.304014258914524,0.489617533153958,0.150462971793281,0.20272265540229,0.438972314198812,0.755376815795898
1,0,0,0,1113600,1,140250000,1,1062400000,0.489046070310805,0.929361793729994,1.660964012146,2.75771853658888,0.643414470884535,1.22488609949748,2.68571535746256,4.45980048179626
1,0,0,0,1113600,1,140250000,1,1331200000,0.485736846923828,0.87718743748135,1.62442294756571,2.70531421237522,0.626245631111993,1.20422212282817,2.66756267017788,4.43074287308587
1,0,0,0,1113600,1,140250000,1,1600000000,0.468846003214518,0.874808894263373,1.62931664784749,2.68350834316678,0.624785343805949,1.2158035437266,2.66266886393229,4.40719185935126
1,0,0,0,1113600,1,140250000,1,1866000000,0.463029199176364,0.887525081634521,1.60364113913642,2.6578905582428,0.625282790925768,1.20568646325005,2.66374956236945,4.41269352700975
1,0,0,0,1113600,1,497250000,1,1062400000,0.243792136510213,0.364482694201999,0.583269781536526,1.01097721523709,0.289776563644409,0.42608208126492,0.893361144595676,1.54993931452433
1,0,0,0,1113600,1,497250000,1,1331200000,0.23771063486735,0.328032864464654,0.558911270565457,0.937870131598579,0.2741187148624,0.399649937947591,0.851096312204997,1.46508465872871
1,0,0,0,1113600,1,497250000,1,1600000000,0.221423572964138,0.312328841951158,0.543517933951484,0.909557316038344,0.248987012439304,0.385725206798977,0.831289132436117,1.46366680992974
1,0,0,0,1113600,1,497250000,1,1866000000,0.214443630642361,0.307416677474976,0.528114901648627,0.90234465069241,0.249896473354763,0.401454104317559,0.823471016354031,1.4071024523841
1,0,0,0,1113600,1,943500000,1,1062400000,0.233505302005344,0.262337923049927,0.435963021384345,0.713757197062174,0.194908751381768,0.323045677608914,0.598435216479831,1.06243946817186
1,0,0,0,1113600,1,943500000,1,1331200000,0.217558781305949,0.232797622680664,0.355105400085449,0.656946447160509,0.174314975738525,0.294989347457886,0.559324026107788,0.962515327665541
1,0,0,0,1113600,1,943500000,1,1600000000,0.204126940833198,0.220097992155287,0.353097491794162,0.627435790167915,0.168889072206285,0.283022006352742,0.520311117172241,0.919124550289578
1,0,0,0,1113600,1,943500000,1,1866000000,0.19789547390408,0.2121688524882,0.364222394095527,0.567911227544149,0.171279986699422,0.27289088567098,0.500552468829685,0.900620884365506
1,0,0,0,1267200,1,1300500000,1,1062400000,0.207848310470581,0.227689743041992,0.34931657049391,0.617547035217285,0.169127702713013,0.292508999506633,0.52970724635654,0.937340921825833
1,0,0,0,1267200,1,1300500000,1,1331200000,0.190724478827582,0.206752512190077,0.309928443696764,0.534538507461548,0.151023043526543,0.268393543031481,0.465214278962877,0.824811167187161
1,0,0,0,1267200,1,1300500000,1,1600000000,0.184764597151015,0.194742229249742,0.291970200008816,0.482841438717312,0.137741910086738,0.218837314181858,0.442863358391656,0.77118264304267
1,0,0,0,1267200,1,1300500000,1,1866000000,0.176091776953803,0.186672661039564,0.281688213348389,0.465726190143161,0.138369189368354,0.214133554034763,0.419386280907525,0.736935695012411
1,0,0,0,1267200,1,140250000,1,1062400000,0.477276007334391,0.885263363520304,1.62768292427063,2.75052732891507,0.629874679777357,1.22028602494134,2.71644666459825,4.46283186806573
1,0,0,0,1267200,1,140250000,1,1331200000,0.450810326470269,0.911418067084418,1.60006390677558,2.67078068521288,0.626203298568726,1.20271235042148,2.68386446105109,4.43523547384474
1,0,0,0,1267200,1,140250000,1,1600000000,0.445150189929538,0.879093090693156,1.6129125489129,2.62872423066033,0.637388229370117,1.20161114798652,2.67417987187703,4.40816823641459
1,0,0,0,1267200,1,140250000,1,1866000000,0.443623198403252,0.872605853610569,1.59442496299744,2.65061608950297,0.64176434940762,1.22220802307129,2.65076994895935,4.39790765444438
1,0,0,0,1267200,1,497250000,1,1062400000,0.235189278920492,0.324149184756809,0.559599346584744,0.971473852793376,0.255192650689019,0.458153539233738,0.88998458120558,1.52962748209635
1,0,0,0,1267200,1,497250000,1,1331200000,0.223646349377102,0.331287913852268,0.543271329667833,0.915582550896539,0.252944125069512,0.427694691552056,0.873283518685235,1.45306404431661
1,0,0,0,1267200,1,497250000,1,1600000000,0.197983238432142,0.296008348464966,0.548312849468655,0.887678490744697,0.236421267191569,0.399449004067315,0.834338320626153,1.41309642791748
1,0,0,0,1267200,1,497250000,1,1866000000,0.201989650726318,0.289277924431695,0.546406110127767,0.866962220933702,0.231954203711616,0.38770235909356,0.823930607901679,1.39985746807522
1,0,0,0,1267200,1,943500000,1,1062400000,0.226022985246446,0.235091712739733,0.386008395089043,0.716463036007351,0.186966366238064,0.302376243803236,0.627474202050103,1.04802433649699
1,0,0,0,1267200,1,943500000,1,1331200000,0.192051463656955,0.214084360334608,0.355459319220649,0.59443301624722,0.173730638292101,0.276056925455729,0.587630192438761,0.957441065046522
1,0,0,0,1267200,1,943500000,1,1600000000,0.184169901741876,0.200282149844699,0.339395576053196,0.560567829344008,0.163795789082845,0.261132001876831,0.548910432391696,0.900274303224352
1,0,0,0,1267200,1,943500000,1,1866000000,0.181673553254869,0.196118222342597,0.331000539991591,0.556305673387316,0.155574030346341,0.25458648469713,0.529146167967055,0.885138776567247
1,0,0,0,1420800,1,1300500000,1,1062400000,0.196163574854533,0.214149448606703,0.339904811647203,0.587240113152398,0.155615011850993,0.28766589694553,0.527019129859077,0.924929751290215
1,0,0,0,1420800,1,1300500000,1,1331200000,0.174679332309299,0.194718811247084,0.304514858457777,0.500748183992174,0.133471674389309,0.257247686386108,0.462889459398058,0.819594224294027
1,0,0,0,1420800,1,1300500000,1,1600000000,0.164820671081543,0.176256815592448,0.28329414791531,0.461900896496243,0.132501231299506,0.234558873706394,0.440309762954712,0.760915809207492
1,0,0,0,1420800,1,1300500000,1,1866000000,0.160456895828247,0.175461875067817,0.272053533130222,0.449323919084337,0.129111740324232,0.231466823154026,0.411833948559231,0.72939658164978
1,0,0,0,1420800,1,140250000,1,1062400000,0.455067952473958,0.912634240256415,1.61080442534553,2.69614791870117,0.632906887266371,1.20575955179003,2.69706400235494,4.454967101415
1,0,0,0,1420800,1,140250000,1,1331200000,0.445456716749403,0.876506752438015,1.59770509931776,2.63586968845791,0.632851865556505,1.2160227033827,2.68312687344021,4.41419410705566
1,0,0,0,1420800,1,140250000,1,1600000000,0.444336679246691,0.872937970691257,1.60905798276265,2.61802379290263,0.617850250667996,1.19773101806641,2.65705635812547,4.39439953698052
1,0,0,0,1420800,1,140250000,1,1866000000,0.443525976604886,0.896632247500949,1.5950468911065,2.61670645078023,0.615912225511339,1.21060922410753,2.64761734008789,4.38449554973178
1,0,0,0,1420800,1,497250000,1,1062400000,0.213472127914429,0.31138367123074,0.567696385913425,0.919664594862196,0.235506693522135,0.436278820037842,0.899539364708794,1.50845882627699
1,0,0,0,1420800,1,497250000,1,1331200000,0.203582763671875,0.296993652979533,0.572494109471639,0.888217899534437,0.229955222871568,0.398671441608005,0.849866098827786,1.45103356573317
1,0,0,0,1420800,1,497250000,1,1600000000,0.191856649186876,0.289266268412272,0.549931658638848,0.876011530558268,0.222588618596395,0.381174193488227,0.834800879160563,1.40269223848979
1,0,0,0,1420800,1,497250000,1,1866000000,0.188242965274387,0.28480953640408,0.531546142366197,0.856698698467679,0.217065148883396,0.375641637378269,0.820255332522922,1.40273565716214
1,0,0,0,1420800,1,943500000,1,1062400000,0.198412497838338,0.230233669281006,0.390475776460436,0.65390952428182,0.168222400877211,0.288453234566583,0.607743660608927,1.03537032339308
